sample_a,sample_b,total_ibd_mb,pi_hat
NA19404_NA19404,NA19443_NA19443,32.258287,0.0100807146875
NA19431_NA19431,NA19462_NA19462,32.254848,0.01007964
NA19444_NA19444,NA19474_NA19474,32.253836,0.01007932375
NA19328_NA19328,NA19379_NA19379,32.240089,0.0100750278125
NA19316_NA19316,NA19318_NA19318,32.233083,0.0100728384375
NA19394_NA19394,NA19463_NA19463,32.227844,0.01007120125
NA19041_NA19041,NA19313_NA19313,32.222678,0.010069586875000001
NA19376_NA19376,NA19428_NA19428,32.214345,0.0100669828125
NA19310_NA19310,NA19472_NA19472,32.191595,0.0100598734375
NA19328_NA19328,NA19403_NA19403,32.185266,0.010057895625
NA19401_NA19401,NA19473_NA19473,32.180149,0.0100562965625
NA19308_NA19308,NA19379_NA19379,32.17046,0.01005326875
NA19351_NA19351,NA19381_NA19381,32.16641,0.010052003125
NA19332_NA19332,NA19469_NA19469,32.163205,0.0100510015625
NA19352_NA19352,NA19372_NA19372,32.161235,0.0100503859375
NA19035_NA19035,NA19398_NA19398,32.160461,0.010050144062499999
NA19312_NA19312,NA19381_NA19381,32.158611,0.0100495659375
NA19035_NA19035,NA19431_NA19431,32.150505,0.0100470328125
NA19383_NA19383,NA19438_NA19438,32.145293,0.0100454040625
NA19328_NA19328,NA19468_NA19468,32.139322,0.010043538125
NA19379_NA19379,NA19451_NA19451,32.130618,0.010040818125
NA19332_NA19332,NA19428_NA19428,32.092922,0.010029038125
NA19338_NA19338,NA19384_NA19384,32.090727,0.0100283521875
NA19312_NA19312,NA19383_NA19383,32.080870000000004,0.010025271875000002
NA19379_NA19379,NA19470_NA19470,32.071498,0.010022343125
NA19379_NA19379,NA19439_NA19439,32.070011,0.0100218784375
NA19401_NA19401,NA19439_NA19439,32.064047,0.0100200146875
NA19312_NA19312,NA19401_NA19401,32.059808,0.010018689999999998
NA19038_NA19038,NA19430_NA19430,32.057245,0.0100178890625
NA19332_NA19332,NA19404_NA19404,32.050709,0.0100158465625
NA19351_NA19351,NA19383_NA19383,32.037714,0.010011785625
NA19463_NA19463,NA19474_NA19474,32.019635,0.0100061359375
NA19319_NA19319,NA19396_NA19396,31.995649999999998,0.009998640625
NA19316_NA19316,NA19437_NA19437,31.995085000000003,0.0099984640625
NA19394_NA19394,NA19434_NA19434,31.991114,0.009997223125
NA19372_NA19372,NA19462_NA19462,31.971939,0.0099912309375
NA19028_NA19028,NA19383_NA19383,31.97038,0.00999074375
NA19328_NA19328,NA19401_NA19401,31.965184999999998,0.009989120312499999
NA19396_NA19396,NA19455_NA19455,31.956309,0.0099863465625
NA19352_NA19352,NA19434_NA19434,31.95429,0.009985715625
NA19044_NA19044,NA19311_NA19311,31.949918,0.009984349375
NA19044_NA19044,NA19347_NA19347,31.939385,0.009981057812500001
NA19331_NA19331,NA19462_NA19462,31.933554,0.009979235625000001
NA19390_NA19390,NA19430_NA19430,31.93096,0.009978424999999999
NA19035_NA19035,NA19355_NA19355,31.914112000000003,0.009973160000000002
NA19328_NA19328,NA19359_NA19359,31.908435,0.0099713859375
NA19390_NA19390,NA19435_NA19435,31.896647,0.0099677021875
NA19377_NA19377,NA19456_NA19456,31.881069,0.0099628340625
NA19328_NA19328,NA19467_NA19467,31.872627,0.009960195937500001
NA19360_NA19360,NA19379_NA19379,31.84983,0.009953071875
NA19351_NA19351,NA19430_NA19430,31.845565,0.0099517390625
NA19334_NA19334,NA19384_NA19384,31.841151,0.0099503596875
NA19307_NA19307,NA19390_NA19390,31.815988,0.00994249625
NA19324_NA19324,NA19434_NA19434,31.806432,0.00993951
NA19316_NA19316,NA19466_NA19466,31.782429999999998,0.009932009375
NA19346_NA19346,NA19382_NA19382,31.777943999999998,0.009930607499999999
NA19391_NA19391,NA19467_NA19467,31.763348,0.00992604625
NA19346_NA19346,NA19449_NA19449,31.760032,0.00992501
NA19394_NA19394,NA19403_NA19403,31.759173,0.0099247415625
NA19355_NA19355,NA19373_NA19373,31.741098,0.009919093125
NA19371_NA19371,NA19452_NA19452,31.738494,0.009918279375
NA19044_NA19044,NA19440_NA19440,31.735206,0.009917251875
NA19315_NA19315,NA19439_NA19439,31.727947,0.0099149834375
NA19331_NA19331,NA19381_NA19381,31.722269000000004,0.009913209062500001
NA19046_NA19046,NA19327_NA19327,31.714756,0.00991086125
NA19038_NA19038,NA19311_NA19311,31.712306,0.009910095625
NA19308_NA19308,NA19377_NA19377,31.709196,0.00990912375
NA19338_NA19338,NA19380_NA19380,31.694328,0.0099044775
NA19403_NA19403,NA19456_NA19456,31.67673,0.009898978125
NA19321_NA19321,NA19455_NA19455,31.673056,0.00989783
NA19319_NA19319,NA19395_NA19395,31.670425,0.0098970078125
NA19307_NA19307,NA19404_NA19404,31.667729,0.0098961653125
NA19038_NA19038,NA19434_NA19434,31.662117000000002,0.0098944115625
NA19038_NA19038,NA19461_NA19461,31.642159,0.0098881746875
NA19046_NA19046,NA19310_NA19310,31.621804,0.009881813750000001
NA19318_NA19318,NA19468_NA19468,31.613323,0.0098791634375
NA19445_NA19445,NA19468_NA19468,31.606422,0.009877006875
NA19360_NA19360,NA19462_NA19462,31.602248,0.0098757025
NA19440_NA19440,NA19443_NA19443,31.601569,0.0098754903125
NA19331_NA19331,NA19346_NA19346,31.598735,0.0098746046875
NA19328_NA19328,NA19452_NA19452,31.584177,0.0098700553125
NA19385_NA19385,NA19456_NA19456,31.574191000000003,0.0098669346875
NA19383_NA19383,NA19398_NA19398,31.556176999999998,0.009861305312499999
NA19431_NA19431,NA19455_NA19455,31.554561,0.0098608003125
NA19374_NA19374,NA19384_NA19384,31.552560000000003,0.009860175
NA19385_NA19385,NA19445_NA19445,31.551786,0.009859933125
NA19383_NA19383,NA19430_NA19430,31.544890000000002,0.009857778125000001
NA19470_NA19470,NA19472_NA19472,31.533831,0.0098543221875
NA19036_NA19036,NA19448_NA19448,31.513713,0.0098480353125
NA19327_NA19327,NA19445_NA19445,31.499920000000003,0.009843725000000001
NA19350_NA19350,NA19453_NA19453,31.499736000000002,0.0098436675
NA19319_NA19319,NA19393_NA19393,31.499514,0.009843598125
NA19472_NA19472,NA19474_NA19474,31.496223,0.0098425696875
NA19394_NA19394,NA19448_NA19448,31.482504,0.0098382825
NA19327_NA19327,NA19437_NA19437,31.481402000000003,0.009837938125
NA19431_NA19431,NA19446_NA19446,31.448956999999996,0.009827799062499998
NA19451_NA19451,NA19472_NA19472,31.446123999999998,0.00982691375
NA19376_NA19376,NA19383_NA19383,31.433697,0.0098230303125
NA19319_NA19319,NA19398_NA19398,31.425186,0.009820370625
NA19319_NA19319,NA19448_NA19448,31.38773,0.009808665625
NA19332_NA19332,NA19338_NA19338,31.380396,0.00980637375
NA19377_NA19377,NA19435_NA19435,31.370687,0.0098033396875
NA19438_NA19438,NA19468_NA19468,31.355179,0.0097984934375
NA19385_NA19385,NA19440_NA19440,31.317439,0.0097866996875
NA19324_NA19324,NA19394_NA19394,31.314128,0.009785665
NA19393_NA19393,NA19439_NA19439,31.308149,0.0097837965625
NA19338_NA19338,NA19390_NA19390,31.302214,0.009781941875
NA19312_NA19312,NA19328_NA19328,31.298692000000003,0.00978084125
NA19328_NA19328,NA19437_NA19437,31.286324999999998,0.0097769765625
NA19319_NA19319,NA19350_NA19350,31.284043,0.0097762634375
NA19360_NA19360,NA19438_NA19438,31.280505,0.009775157812500001
NA19318_NA19318,NA19327_NA19327,31.277209,0.0097741278125
NA19436_NA19436,NA19457_NA19457,31.27351,0.009772971875000001
NA19041_NA19041,NA19311_NA19311,31.262972,0.00976967875
NA19038_NA19038,NA19383_NA19383,31.257368,0.0097679275
NA19319_NA19319,NA19380_NA19380,31.25311,0.009766596875
NA19318_NA19318,NA19401_NA19401,31.247511,0.0097648471875
NA19046_NA19046,NA19352_NA19352,31.246669,0.0097645840625
NA19371_NA19371,NA19455_NA19455,31.235606999999998,0.0097611271875
NA19020_NA19020,NA19376_NA19376,31.233722,0.009760538125
NA19372_NA19372,NA19448_NA19448,31.230368,0.00975949
NA19318_NA19318,NA19439_NA19439,31.223076,0.00975721125
NA19379_NA19379,NA19456_NA19456,31.219403,0.0097560634375
NA19390_NA19390,NA19455_NA19455,31.192156,0.00974754875
NA19332_NA19332,NA19470_NA19470,31.169031,0.0097403221875
NA19315_NA19315,NA19338_NA19338,31.166851,0.0097396409375
NA19382_NA19382,NA19467_NA19467,31.163517,0.009738599062499999
NA19360_NA19360,NA19394_NA19394,31.161399,0.0097379371875
NA19308_NA19308,NA19457_NA19457,31.157491,0.0097367159375
NA19313_NA19313,NA19461_NA19461,31.157203,0.0097366259375
NA19382_NA19382,NA19473_NA19473,31.129857,0.0097280803125
NA19307_NA19307,NA19461_NA19461,31.129068,0.00972783375
NA19385_NA19385,NA19451_NA19451,31.077491000000002,0.0097117159375
NA19319_NA19319,NA19431_NA19431,31.076753,0.0097114853125
NA19317_NA19317,NA19473_NA19473,31.075995,0.0097112484375
NA19316_NA19316,NA19328_NA19328,31.075971000000003,0.0097112409375
NA19346_NA19346,NA19463_NA19463,31.070182,0.009709431875
NA19338_NA19338,NA19463_NA19463,31.044961999999998,0.009701550625
NA19350_NA19350,NA19377_NA19377,31.03702,0.00969906875
NA19385_NA19385,NA19434_NA19434,31.014341,0.0096919815625
NA19383_NA19383,NA19471_NA19471,31.00702,0.00968969375
NA19393_NA19393,NA19403_NA19403,30.988506,0.009683908125
NA19379_NA19379,NA19385_NA19385,30.980463,0.0096813946875
NA19393_NA19393,NA19395_NA19395,30.977891,0.0096805909375
NA19397_NA19397,NA19469_NA19469,30.956204,0.00967381375
NA19346_NA19346,NA19434_NA19434,30.952899,0.0096727809375
NA19396_NA19396,NA19437_NA19437,30.90731,0.009658534375
NA19371_NA19371,NA19469_NA19469,30.877726,0.009649289375
NA19311_NA19311,NA19438_NA19438,30.871503,0.0096473446875
NA19374_NA19374,NA19399_NA19399,30.860793,0.009643997812500001
NA19312_NA19312,NA19444_NA19444,30.859593,0.0096436228125
NA19380_NA19380,NA19394_NA19394,30.856062,0.009642519375
NA19434_NA19434,NA19461_NA19461,30.85535,0.009642296875000001
NA19316_NA19316,NA19394_NA19394,30.835053,0.0096359540625
NA19338_NA19338,NA19371_NA19371,30.826535,0.0096332921875
NA19428_NA19428,NA19429_NA19429,30.821819,0.0096318184375
NA19375_NA19375,NA19468_NA19468,30.806718,0.009627099375
NA19338_NA19338,NA19399_NA19399,30.795258,0.009623518125000001
NA19384_NA19384,NA19404_NA19404,30.789078,0.009621586875
NA19393_NA19393,NA19453_NA19453,30.787312,0.009621035
NA19371_NA19371,NA19375_NA19375,30.779789,0.0096186840625
NA19307_NA19307,NA19473_NA19473,30.771957,0.0096162365625
NA19439_NA19439,NA19445_NA19445,30.768382,0.009615119375
NA19328_NA19328,NA19346_NA19346,30.759574999999998,0.0096123671875
NA19321_NA19321,NA19467_NA19467,30.753903,0.0096105946875
NA19313_NA19313,NA19377_NA19377,30.747854,0.009608704375
NA19346_NA19346,NA19360_NA19360,30.741961,0.0096068628125
NA19319_NA19319,NA19452_NA19452,30.717246,0.009599139375
NA19307_NA19307,NA19438_NA19438,30.716984000000004,0.0095990575
NA19309_NA19309,NA19456_NA19456,30.700094,0.009593779375
NA19338_NA19338,NA19449_NA19449,30.696899000000002,0.0095927809375
NA19334_NA19334,NA19394_NA19394,30.686187999999998,0.00958943375
NA19360_NA19360,NA19404_NA19404,30.680173,0.0095875540625
NA19309_NA19309,NA19451_NA19451,30.669302000000002,0.009584156875000001
NA19315_NA19315,NA19319_NA19319,30.648359999999997,0.009577612499999999
NA19375_NA19375,NA19440_NA19440,30.645611,0.0095767534375
NA19319_NA19319,NA19449_NA19449,30.640688,0.009575215
NA19316_NA19316,NA19376_NA19376,30.632583999999998,0.009572682499999999
NA19035_NA19035,NA19437_NA19437,30.613241,0.009566637812499999
NA19440_NA19440,NA19472_NA19472,30.606626,0.009564570625
NA19383_NA19383,NA19401_NA19401,30.57451,0.009554534375
NA19020_NA19020,NA19359_NA19359,30.572371999999998,0.00955386625
NA19383_NA19383,NA19403_NA19403,30.547085000000003,0.0095459640625
NA19351_NA19351,NA19390_NA19390,30.536646,0.009542701875
NA19346_NA19346,NA19444_NA19444,30.531798000000002,0.009541186875000001
NA19020_NA19020,NA19355_NA19355,30.528105999999998,0.009540033125
NA19440_NA19440,NA19466_NA19466,30.520993,0.0095378103125
NA19327_NA19327,NA19472_NA19472,30.516053,0.0095362665625
NA19398_NA19398,NA19455_NA19455,30.510163,0.0095344259375
NA19448_NA19448,NA19473_NA19473,30.506877,0.0095333990625
NA19321_NA19321,NA19457_NA19457,30.505601,0.0095330003125
NA19383_NA19383,NA19456_NA19456,30.502028000000003,0.009531883750000001
NA19390_NA19390,NA19391_NA19391,30.501967999999998,0.009531864999999999
NA19028_NA19028,NA19351_NA19351,30.497732,0.00953054125
NA19347_NA19347,NA19467_NA19467,30.481326,0.009525414375
NA19375_NA19375,NA19445_NA19445,30.479009,0.0095246903125
NA19328_NA19328,NA19448_NA19448,30.47629,0.009523840625
NA19309_NA19309,NA19390_NA19390,30.470864999999996,0.009522145312499999
NA19332_NA19332,NA19334_NA19334,30.466424,0.0095207575
NA19319_NA19319,NA19338_NA19338,30.450242,0.009515700625
NA19324_NA19324,NA19379_NA19379,30.433617,0.0095105053125
NA19324_NA19324,NA19380_NA19380,30.42895,0.009509046875
NA19328_NA19328,NA19439_NA19439,30.420333,0.0095063540625
NA19327_NA19327,NA19360_NA19360,30.419131,0.0095059784375
NA19428_NA19428,NA19467_NA19467,30.408618999999998,0.0095026934375
NA19393_NA19393,NA19463_NA19463,30.408439,0.009502637187500001
NA19399_NA19399,NA19444_NA19444,30.400199,0.0095000621875
NA19466_NA19466,NA19470_NA19470,30.383097999999997,0.009494718125
NA19310_NA19310,NA19470_NA19470,30.381487999999997,0.009494214999999999
NA19346_NA19346,NA19379_NA19379,30.37395,0.009491859375
NA19438_NA19438,NA19439_NA19439,30.370533000000002,0.0094907915625
NA19401_NA19401,NA19438_NA19438,30.368319,0.0094900996875
NA19316_NA19316,NA19428_NA19428,30.355292,0.00948602875
NA19359_NA19359,NA19435_NA19435,30.34663,0.009483321875
NA19036_NA19036,NA19376_NA19376,30.345734999999998,0.009483042187499999
NA19351_NA19351,NA19399_NA19399,30.323742,0.009476169375
NA19355_NA19355,NA19451_NA19451,30.313202999999998,0.0094728759375
NA19044_NA19044,NA19436_NA19436,30.309994,0.009471873125
NA19391_NA19391,NA19440_NA19440,30.307812,0.00947119125
NA19439_NA19439,NA19452_NA19452,30.305847,0.0094705771875
NA19331_NA19331,NA19452_NA19452,30.296020000000002,0.00946750625
NA19352_NA19352,NA19428_NA19428,30.293277,0.0094666490625
NA19324_NA19324,NA19428_NA19428,30.283326,0.009463539375
NA19372_NA19372,NA19401_NA19401,30.267374999999998,0.009458554687499999
NA19435_NA19435,NA19438_NA19438,30.260126,0.009456289375
NA19438_NA19438,NA19446_NA19446,30.258233,0.0094556978125
NA19307_NA19307,NA19351_NA19351,30.246423,0.0094520071875
NA19359_NA19359,NA19456_NA19456,30.245732,0.009451791250000001
NA19375_NA19375,NA19399_NA19399,30.240235,0.0094500734375
NA19456_NA19456,NA19461_NA19461,30.240137999999998,0.009450043125
NA19372_NA19372,NA19473_NA19473,30.221761,0.0094443003125
NA19038_NA19038,NA19347_NA19347,30.208404,0.00944012625
NA19355_NA19355,NA19470_NA19470,30.195792,0.009436185
NA19347_NA19347,NA19444_NA19444,30.192883000000002,0.009435275937500001
NA19038_NA19038,NA19437_NA19437,30.189635,0.0094342609375
NA19307_NA19307,NA19397_NA19397,30.182007,0.0094318771875
NA19041_NA19041,NA19317_NA19317,30.177979999999998,0.00943061875
NA19399_NA19399,NA19443_NA19443,30.17061,0.009428315625
NA19035_NA19035,NA19435_NA19435,30.162336,0.00942573
NA19317_NA19317,NA19449_NA19449,30.153989,0.0094231215625
NA19430_NA19430,NA19436_NA19436,30.130994,0.009415935625
NA19360_NA19360,NA19399_NA19399,30.122636,0.00941332375
NA19439_NA19439,NA19440_NA19440,30.113694,0.009410529374999999
NA19327_NA19327,NA19397_NA19397,30.11053,0.009409540625
NA19382_NA19382,NA19383_NA19383,30.107655,0.0094086421875
NA19431_NA19431,NA19467_NA19467,30.082105,0.0094006578125
NA19371_NA19371,NA19383_NA19383,30.069688,0.0093967775
NA19316_NA19316,NA19382_NA19382,30.063514,0.009394848125
NA19312_NA19312,NA19324_NA19324,30.047750999999998,0.0093899221875
NA19438_NA19438,NA19469_NA19469,30.045648,0.009389265
NA19020_NA19020,NA19351_NA19351,30.04488,0.009389025
NA19318_NA19318,NA19429_NA19429,30.031123,0.0093847259375
NA19444_NA19444,NA19468_NA19468,30.02826,0.00938383125
NA19391_NA19391,NA19468_NA19468,30.022757,0.0093821115625
NA19324_NA19324,NA19338_NA19338,30.005668,0.00937677125
NA19467_NA19467,NA19472_NA19472,29.996175,0.0093738046875
NA19403_NA19403,NA19473_NA19473,29.979884000000002,0.00936871375
NA19390_NA19390,NA19452_NA19452,29.96576,0.009364299999999999
NA19328_NA19328,NA19461_NA19461,29.961884,0.00936308875
NA19327_NA19327,NA19440_NA19440,29.959491,0.0093623409375
NA19350_NA19350,NA19371_NA19371,29.9526,0.0093601875
NA19316_NA19316,NA19440_NA19440,29.946374000000002,0.009358241875000001
NA19338_NA19338,NA19466_NA19466,29.933611,0.0093542534375
NA19372_NA19372,NA19379_NA19379,29.930623999999998,0.00935332
NA19321_NA19321,NA19456_NA19456,29.925493000000003,0.009351716562500001
NA19351_NA19351,NA19461_NA19461,29.905262,0.009345394375
NA19317_NA19317,NA19462_NA19462,29.904297,0.0093450928125
NA19327_NA19327,NA19434_NA19434,29.899136,0.00934348
NA19316_NA19316,NA19395_NA19395,29.873967,0.0093356146875
NA19318_NA19318,NA19328_NA19328,29.868624,0.009333945
NA19307_NA19307,NA19440_NA19440,29.861223,0.0093316321875
NA19046_NA19046,NA19351_NA19351,29.857566,0.009330489374999999
NA19382_NA19382,NA19469_NA19469,29.856271,0.0093300846875
NA19035_NA19035,NA19375_NA19375,29.853151,0.0093291096875
NA19317_NA19317,NA19375_NA19375,29.851696999999998,0.0093286553125
NA19437_NA19437,NA19439_NA19439,29.845053,0.0093265790625
NA19401_NA19401,NA19451_NA19451,29.844561,0.0093264253125
NA19041_NA19041,NA19309_NA19309,29.829043,0.0093215759375
NA19434_NA19434,NA19463_NA19463,29.811867999999997,0.009316208749999999
NA19376_NA19376,NA19439_NA19439,29.811845,0.009316201562500001
NA19383_NA19383,NA19466_NA19466,29.810596,0.00931581125
NA19372_NA19372,NA19391_NA19391,29.792783999999997,0.009310245
NA19319_NA19319,NA19473_NA19473,29.789896,0.0093093425
NA19307_NA19307,NA19377_NA19377,29.784301,0.0093075940625
NA19384_NA19384,NA19474_NA19474,29.783669,0.0093073965625
NA19319_NA19319,NA19328_NA19328,29.772484,0.00930390125
NA19324_NA19324,NA19391_NA19391,29.771925,0.0093037265625
NA19393_NA19393,NA19471_NA19471,29.760675,0.0093002109375
NA19444_NA19444,NA19452_NA19452,29.760129,0.0093000403125
NA19038_NA19038,NA19397_NA19397,29.756061,0.0092987690625
NA19355_NA19355,NA19393_NA19393,29.749451,0.0092967034375
NA19319_NA19319,NA19379_NA19379,29.743563,0.0092948634375
NA19355_NA19355,NA19449_NA19449,29.742524,0.00929453875
NA19347_NA19347,NA19466_NA19466,29.734189,0.0092919340625
NA19338_NA19338,NA19346_NA19346,29.730349999999998,0.009290734375
NA19385_NA19385,NA19474_NA19474,29.713823,0.0092855696875
NA19399_NA19399,NA19440_NA19440,29.702586999999998,0.009282058437499999
NA19334_NA19334,NA19445_NA19445,29.697555,0.009280485937500001
NA19041_NA19041,NA19328_NA19328,29.6967,0.00928021875
NA19316_NA19316,NA19404_NA19404,29.693533000000002,0.0092792290625
NA19384_NA19384,NA19461_NA19461,29.692722999999997,0.0092789759375
NA19372_NA19372,NA19467_NA19467,29.663939,0.0092699809375
NA19020_NA19020,NA19429_NA19429,29.660386,0.009268870625
NA19316_NA19316,NA19321_NA19321,29.659086,0.009268464375
NA19438_NA19438,NA19470_NA19470,29.652694,0.009266466875
NA19403_NA19403,NA19430_NA19430,29.651322,0.009266038125
NA19397_NA19397,NA19434_NA19434,29.650788000000002,0.00926587125
NA19312_NA19312,NA19428_NA19428,29.647672,0.0092648975
NA19352_NA19352,NA19440_NA19440,29.644695000000002,0.009263967187500001
NA19347_NA19347,NA19473_NA19473,29.641142000000002,0.009262856875000001
NA19347_NA19347,NA19429_NA19429,29.633625,0.009260507812499999
NA19401_NA19401,NA19456_NA19456,29.604795,0.0092514984375
NA19328_NA19328,NA19371_NA19371,29.601691,0.009250528437499999
NA19332_NA19332,NA19394_NA19394,29.590601,0.0092470628125
NA19379_NA19379,NA19436_NA19436,29.586187,0.009245683437499999
NA19327_NA19327,NA19372_NA19372,29.567618,0.009239880625
NA19324_NA19324,NA19437_NA19437,29.554663,0.009235832187500001
NA19044_NA19044,NA19319_NA19319,29.553963,0.0092356134375
NA19395_NA19395,NA19443_NA19443,29.552687,0.0092352146875
NA19312_NA19312,NA19352_NA19352,29.520561,0.0092251753125
NA19430_NA19430,NA19470_NA19470,29.520333,0.0092251040625
NA19028_NA19028,NA19394_NA19394,29.510537,0.0092220428125
NA19385_NA19385,NA19390_NA19390,29.510406,0.009222001875
NA19035_NA19035,NA19376_NA19376,29.505498,0.009220468124999999
NA19324_NA19324,NA19351_NA19351,29.505297,0.009220405312499999
NA19350_NA19350,NA19439_NA19439,29.501489,0.0092192153125
NA19318_NA19318,NA19446_NA19446,29.492475,0.0092163984375
NA19028_NA19028,NA19374_NA19374,29.491434,0.009216073125
NA19310_NA19310,NA19474_NA19474,29.480296,0.0092125925
NA19321_NA19321,NA19359_NA19359,29.475711,0.0092111596875
NA19403_NA19403,NA19434_NA19434,29.475255,0.0092110171875
NA19384_NA19384,NA19397_NA19397,29.472063000000002,0.009210019687500001
NA19355_NA19355,NA19391_NA19391,29.47165,0.009209890625
NA19318_NA19318,NA19377_NA19377,29.465808,0.009208065
NA19393_NA19393,NA19430_NA19430,29.457888,0.00920559
NA19446_NA19446,NA19467_NA19467,29.449753,0.0092030478125
NA19332_NA19332,NA19395_NA19395,29.430324,0.009196976249999999
NA19359_NA19359,NA19381_NA19381,29.426953,0.0091959228125
NA19372_NA19372,NA19398_NA19398,29.421752,0.0091942975
NA19020_NA19020,NA19393_NA19393,29.421633,0.0091942603125
NA19359_NA19359,NA19374_NA19374,29.420359,0.0091938621875
NA19382_NA19382,NA19384_NA19384,29.400761000000003,0.009187737812500001
NA19375_NA19375,NA19446_NA19446,29.400065,0.009187520312500001
NA19321_NA19321,NA19380_NA19380,29.398835,0.0091871359375
NA19309_NA19309,NA19391_NA19391,29.379434,0.009181073125
NA19376_NA19376,NA19448_NA19448,29.379144,0.0091809825
NA19321_NA19321,NA19360_NA19360,29.379126,0.009180976875
NA19334_NA19334,NA19440_NA19440,29.366502999999998,0.0091770321875
NA19332_NA19332,NA19379_NA19379,29.365324,0.009176663750000001
NA19319_NA19319,NA19397_NA19397,29.365271,0.0091766471875
NA19346_NA19346,NA19469_NA19469,29.359461000000003,0.009174831562500001
NA19346_NA19346,NA19448_NA19448,29.352927,0.0091727896875
NA19397_NA19397,NA19468_NA19468,29.304893,0.0091577790625
NA19318_NA19318,NA19474_NA19474,29.297212,0.00915537875
NA19318_NA19318,NA19371_NA19371,29.276451,0.009148890937500001
NA19355_NA19355,NA19396_NA19396,29.269618,0.009146755625000001
NA19360_NA19360,NA19391_NA19391,29.2679,0.00914621875
NA19334_NA19334,NA19471_NA19471,29.262181,0.009144431562500001
NA19359_NA19359,NA19380_NA19380,29.261141,0.009144106562499999
NA19393_NA19393,NA19437_NA19437,29.258842,0.009143388125
NA19351_NA19351,NA19434_NA19434,29.255425,0.0091423203125
NA19377_NA19377,NA19469_NA19469,29.242407,0.0091382521875
NA19371_NA19371,NA19391_NA19391,29.234119,0.0091356621875
NA19360_NA19360,NA19440_NA19440,29.231400999999998,0.009134812812499999
NA19431_NA19431,NA19439_NA19439,29.228153,0.0091337978125
NA19028_NA19028,NA19376_NA19376,29.204766,0.009126489375
NA19430_NA19430,NA19469_NA19469,29.191403,0.0091223134375
NA19327_NA19327,NA19471_NA19471,29.188357,0.0091213615625
NA19393_NA19393,NA19443_NA19443,29.166258,0.009114455625
NA19319_NA19319,NA19390_NA19390,29.165603,0.0091142509375
NA19401_NA19401,NA19468_NA19468,29.164261,0.0091138315625
NA19355_NA19355,NA19380_NA19380,29.161726,0.009113039375
NA19313_NA19313,NA19316_NA19316,29.156322,0.009111350625
NA19331_NA19331,NA19338_NA19338,29.154033000000002,0.0091106353125
NA19313_NA19313,NA19448_NA19448,29.144135,0.0091075421875
NA19435_NA19435,NA19445_NA19445,29.138624,0.00910582
NA19020_NA19020,NA19377_NA19377,29.127895000000002,0.009102467187500001
NA19463_NA19463,NA19470_NA19470,29.124358,0.009101361875
NA19399_NA19399,NA19466_NA19466,29.118875,0.0090996484375
NA19403_NA19403,NA19451_NA19451,29.098712,0.0090933475
NA19430_NA19430,NA19448_NA19448,29.096059,0.0090925184375
NA19041_NA19041,NA19393_NA19393,29.084500000000002,0.00908890625
NA19328_NA19328,NA19360_NA19360,29.08208,0.00908815
NA19404_NA19404,NA19435_NA19435,29.080916,0.00908778625
NA19318_NA19318,NA19440_NA19440,29.066873,0.0090833978125
NA19372_NA19372,NA19383_NA19383,29.049905,0.0090780953125
NA19434_NA19434,NA19452_NA19452,29.026422,0.009070756875
NA19381_NA19381,NA19438_NA19438,29.024594,0.009070185625
NA19350_NA19350,NA19446_NA19446,29.024158,0.009070049375
NA19443_NA19443,NA19466_NA19466,29.017569,0.009067990312500001
NA19430_NA19430,NA19473_NA19473,29.013467,0.0090667084375
NA19331_NA19331,NA19373_NA19373,29.005799999999997,0.0090643125
NA19319_NA19319,NA19439_NA19439,29.002324,0.00906322625
NA19359_NA19359,NA19445_NA19445,28.992067,0.0090600209375
NA19331_NA19331,NA19472_NA19472,28.977739,0.0090555434375
NA19351_NA19351,NA19403_NA19403,28.977245,0.0090553890625
NA19379_NA19379,NA19467_NA19467,28.958222,0.009049444375
NA19328_NA19328,NA19350_NA19350,28.936348,0.00904260875
NA19309_NA19309,NA19379_NA19379,28.933556,0.00904173625
NA19379_NA19379,NA19461_NA19461,28.924774,0.009038991875
NA19360_NA19360,NA19435_NA19435,28.913156,0.00903536125
NA19397_NA19397,NA19473_NA19473,28.896453,0.0090301415625
NA19041_NA19041,NA19352_NA19352,28.881326,0.009025414375
NA19317_NA19317,NA19466_NA19466,28.877481,0.0090242128125
NA19452_NA19452,NA19462_NA19462,28.865774000000002,0.009020554375
NA19334_NA19334,NA19453_NA19453,28.845283,0.0090141509375
NA19351_NA19351,NA19355_NA19355,28.836876,0.00901152375
NA19393_NA19393,NA19452_NA19452,28.829606,0.009009251874999999
NA19430_NA19430,NA19474_NA19474,28.817187,0.0090053709375
NA19035_NA19035,NA19318_NA19318,28.810956,0.00900342375
NA19360_NA19360,NA19373_NA19373,28.807219,0.0090022559375
NA19044_NA19044,NA19372_NA19372,28.806465000000003,0.009002020312500001
NA19352_NA19352,NA19439_NA19439,28.806001000000002,0.009001875312500001
NA19327_NA19327,NA19466_NA19466,28.798035,0.0089993859375
NA19360_NA19360,NA19473_NA19473,28.795966999999997,0.0089987396875
NA19404_NA19404,NA19430_NA19430,28.772187,0.0089913084375
NA19338_NA19338,NA19455_NA19455,28.768144,0.008990045
NA19041_NA19041,NA19346_NA19346,28.766858,0.008989643125
NA19376_NA19376,NA19379_NA19379,28.759808,0.00898744
NA19346_NA19346,NA19473_NA19473,28.75198,0.00898499375
