sample_a,sample_b,total_ibd_mb,pi_hat
NA19396,NA19397,181.606083,0.0567519009375
NA19331,NA19334,169.750051,0.05304689093750001
NA19373,NA19374,141.540393,0.044231372812499996
NA19347,NA19352,127.264625,0.0397701953125
NA19443,NA19470,115.719632,0.036162385
NA19434,NA19453,97.82235,0.030569484375
NA19445,NA19453,96.45041,0.030140753125000003
NA19469,NA19470,90.505932,0.02828310375
NA19434,NA19444,90.469779,0.028271805937500002
NA19313,NA19331,88.169969,0.027553115312499998
NA19381,NA19382,83.497108,0.02609284625
NA19313,NA19334,78.973612,0.02467925375
NA19355,NA19434,72.430127,0.0226344146875
NA19312,NA19393,71.243867,0.022263708437499998
NA19346,NA19395,65.197932,0.020374353749999997
NA19380,NA19381,63.124207,0.0197263146875
NA19376,NA19397,55.692141,0.0174037940625
NA19376,NA19396,54.517019,0.0170365684375
NA19380,NA19382,54.217158,0.016942861875
NA19443,NA19469,51.5827,0.01611959375
NA19046,NA19375,50.867808,0.015896189999999998
NA19375,NA19396,50.303159,0.0157197371875
NA19046,NA19397,49.060325,0.0153313515625
NA19044,NA19380,48.263432,0.0150823225
NA19355,NA19444,47.650472,0.0148907725
NA19466,NA19467,46.503293,0.0145322790625
NA19307,NA19316,46.503137,0.0145322303125
NA19312,NA19338,45.436161,0.014198800312499999
NA19307,NA19463,45.120789,0.0141002465625
NA19375,NA19397,44.568144,0.013927545
NA19316,NA19355,44.543815,0.013919942187500001
NA19428,NA19439,44.169077,0.0138028365625
NA19466,NA19472,43.838602,0.013699563125000001
NA19430,NA19452,43.693264,0.013654145
NA19449,NA19467,43.39837,0.013561990625
NA19359,NA19395,43.088942,0.013465294375
NA19444,NA19453,42.871715,0.0133974109375
NA19321,NA19331,42.798651,0.0133745784375
NA19307,NA19312,42.794253,0.0133732040625
NA19309,NA19359,42.21972,0.013193662500000002
NA19028,NA19041,42.158421,0.013174506562499999
NA19028,NA19350,42.127223,0.0131647571875
NA19038,NA19312,42.08468,0.013151462499999999
NA19391,NA19461,42.060458,0.013143893124999998
NA19041,NA19381,42.022825,0.013132132812499999
NA19310,NA19462,41.584954,0.012995298125
NA19316,NA19446,41.35068,0.012922087499999999
NA19449,NA19466,41.30323,0.012907259375
NA19316,NA19444,41.218431,0.0128807596875
NA19312,NA19381,41.160953,0.0128627978125
NA19338,NA19374,41.14242,0.01285700625
NA19376,NA19472,41.051205,0.0128285015625
NA19312,NA19468,41.032633,0.012822697812499999
NA19332,NA19457,40.945939,0.012795605937500001
NA19381,NA19445,40.846924,0.01276466375
NA19451,NA19463,40.718934,0.012724666874999999
NA19435,NA19440,40.617492,0.01269296625
NA19430,NA19462,40.517576,0.0126617425
NA19338,NA19448,40.467958,0.012646236875000001
NA19308,NA19398,40.33222,0.01260381875
NA19380,NA19457,40.312639,0.012597699687499998
NA19435,NA19437,40.268864,0.01258402
NA19457,NA19471,40.140588,0.01254393375
NA19324,NA19398,40.098881,0.0125309003125
NA19307,NA19321,40.096479,0.0125301496875
NA19430,NA19451,40.033781,0.012510556562499999
NA19396,NA19473,40.016206,0.012505064375
NA19338,NA19360,39.908455,0.0124713921875
NA19383,NA19393,39.777336,0.012430417499999999
NA19446,NA19467,39.744953,0.012420297812500002
NA19020,NA19451,39.53141,0.012353565625
NA19321,NA19435,39.389379,0.012309180937499999
NA19328,NA19393,39.381388,0.01230668375
NA19372,NA19397,39.345178,0.012295368125
NA19317,NA19351,39.325246,0.012289139375
NA19457,NA19461,39.285898,0.012276843125
NA19327,NA19328,39.280768,0.01227524
NA19310,NA19395,39.278054,0.012274391874999999
NA19443,NA19468,39.181568,0.01224424
NA19328,NA19435,39.159038,0.012237199375
NA19380,NA19434,39.071646,0.012209889375
NA19046,NA19453,39.034326,0.012198226875
NA19313,NA19338,39.0339,0.012198093750000001
NA19346,NA19393,38.987487,0.012183589687500001
NA19313,NA19359,38.943355,0.012169798437499999
NA19046,NA19311,38.935698,0.012167405625
NA19038,NA19041,38.802833,0.0121258853125
NA19331,NA19393,38.743977,0.0121074928125
NA19313,NA19380,38.721072,0.012100335
NA19338,NA19381,38.69571,0.012092409375
NA19377,NA19403,38.684713,0.012088972812500001
NA19428,NA19461,38.667686,0.012083651875
NA19313,NA19471,38.61979,0.012068684375000001
NA19317,NA19360,38.593338,0.012060418125000002
NA19046,NA19446,38.593329,0.0120604153125
NA19446,NA19466,38.551958,0.012047486875
NA19375,NA19462,38.463995,0.012019998437499999
NA19046,NA19380,38.435155,0.012010985937500001
NA19310,NA19403,38.433312,0.012010410000000001
NA19041,NA19359,38.426278,0.012008211875
NA19351,NA19434,38.415616,0.01200488
NA19327,NA19466,38.414745,0.012004607812500002
NA19332,NA19395,38.391302,0.011997281875000002
NA19383,NA19434,38.375162,0.011992238125
NA19374,NA19474,38.354903,0.0119859071875
NA19038,NA19327,38.353041,0.0119853253125
NA19312,NA19469,38.330453,0.0119782665625
NA19381,NA19391,38.278935,0.0119621671875
NA19310,NA19371,38.269823,0.011959319687500001
NA19038,NA19308,38.217165,0.011942864062500001
NA19328,NA19375,38.215647,0.011942389687499999
NA19350,NA19397,38.211634,0.011941135624999998
NA19350,NA19396,38.159723,0.0119249134375
NA19360,NA19434,38.141708,0.01191928375
NA19307,NA19383,38.100767,0.011906489687499999
NA19391,NA19395,38.100347,0.0119063584375
NA19313,NA19317,38.066672,0.011895834999999999
NA19317,NA19451,38.061498,0.011894218125
NA19327,NA19468,38.049682,0.011890525624999999
NA19440,NA19448,38.020183,0.0118813071875
NA19028,NA19429,38.018123,0.011880663437500001
NA19434,NA19440,38.015573,0.0118798665625
NA19383,NA19446,38.006028,0.011876883750000001
NA19028,NA19046,38.002415,0.0118757546875
NA19360,NA19384,37.967927,0.0118649771875
NA19028,NA19312,37.961707,0.011863033437499998
NA19028,NA19439,37.949523,0.0118592259375
NA19393,NA19468,37.944033,0.0118575103125
NA19380,NA19446,37.939456,0.01185608
NA19311,NA19435,37.933232,0.011854134999999998
NA19372,NA19434,37.932654,0.011853954375
NA19311,NA19474,37.906807,0.0118458771875
NA19396,NA19440,37.895987,0.0118424959375
NA19346,NA19466,37.863108,0.011832221249999999
NA19452,NA19461,37.862359,0.011831987187499999
NA19028,NA19382,37.853428,0.01182919625
NA19449,NA19462,37.840265,0.0118250828125
NA19404,NA19430,37.825882,0.011820588125
NA19374,NA19440,37.820449,0.011818890312500002
NA19351,NA19439,37.806453,0.011814516562499999
NA19312,NA19383,37.795001,0.0118109378125
NA19355,NA19443,37.763274,0.011801023125
NA19404,NA19451,37.757193,0.0117991228125
NA19312,NA19446,37.754423,0.011798257187500001
NA19309,NA19468,37.754296,0.0117982175
NA19310,NA19328,37.677211,0.0117741284375
NA19046,NA19436,37.663847,0.011769952187499998
NA19380,NA19468,37.649372,0.01176542875
NA19313,NA19390,37.63203,0.011760009375
NA19435,NA19451,37.624533,0.0117576665625
NA19028,NA19381,37.620481,0.0117564003125
NA19380,NA19440,37.60558,0.011751743750000002
NA19312,NA19457,37.598208,0.01174944
NA19020,NA19375,37.588579,0.011746430937500002
NA19451,NA19472,37.586759,0.011745862187500001
NA19046,NA19462,37.581967,0.0117443646875
NA19313,NA19375,37.571421,0.0117410690625
NA19028,NA19338,37.563152,0.011738485
NA19382,NA19393,37.535515,0.011729848437499999
NA19321,NA19338,37.526329,0.011726977812499999
NA19375,NA19440,37.514762,0.011723363124999999
NA19327,NA19397,37.513067,0.0117228334375
NA19439,NA19473,37.509279,0.0117216496875
NA19036,NA19463,37.492275,0.011716335937499999
NA19317,NA19384,37.481278,0.011712899375
NA19028,NA19346,37.476941,0.011711544062499999
NA19350,NA19393,37.410259,0.0116907059375
NA19312,NA19380,37.380641,0.0116814503125
NA19020,NA19044,37.361252,0.01167539125
NA19321,NA19434,37.349052,0.01167157875
NA19317,NA19468,37.343582,0.011669869375
NA19041,NA19327,37.343154,0.011669735625
NA19468,NA19470,37.29006,0.011653143749999999
NA19393,NA19467,37.281341,0.011650419062499999
NA19440,NA19473,37.27771,0.011649284375
NA19346,NA19377,37.272115,0.0116475359375
NA19317,NA19379,37.240874,0.011637773124999999
NA19462,NA19468,37.236417,0.011636380312500002
NA19313,NA19474,37.230736,0.011634605
NA19374,NA19395,37.225294,0.011632904375
NA19310,NA19393,37.199739,0.0116249184375
NA19377,NA19434,37.198105,0.0116244078125
NA19307,NA19434,37.196398,0.011623874375
NA19020,NA19351,37.196269,0.0116238340625
NA19332,NA19338,37.179073,0.0116184603125
NA19308,NA19393,37.163402,0.011613563124999999
NA19307,NA19404,37.082189,0.0115881840625
NA19036,NA19307,37.037944,0.0115743575
NA19440,NA19468,36.995287,0.0115610271875
NA19440,NA19462,36.994244,0.011560701250000001
NA19020,NA19462,36.954524,0.01154828875
NA19308,NA19380,36.941285,0.0115441515625
NA19360,NA19431,36.939242,0.011543513125
NA19360,NA19453,36.93309,0.011541590625
NA19036,NA19346,36.913043,0.0115353259375
NA19307,NA19452,36.911049,0.011534702812499999
NA19321,NA19372,36.899757,0.0115311740625
NA19371,NA19379,36.880405,0.011525126562500002
NA19440,NA19452,36.870565,0.0115220515625
NA19038,NA19351,36.858554,0.011518298125
NA19372,NA19398,36.81854,0.01150579375
NA19374,NA19404,36.801878,0.011500586875000001
NA19317,NA19467,36.786907,0.0114959084375
NA19379,NA19428,36.760675,0.0114877109375
NA19338,NA19473,36.745849,0.011483077812499999
NA19036,NA19377,36.721517,0.0114754740625
NA19315,NA19457,36.687591,0.011464872187499999
NA19316,NA19384,36.663702,0.011457406875
NA19393,NA19453,36.66249,0.011457028125
NA19020,NA19393,36.646095,0.0114519046875
NA19463,NA19469,36.627747,0.0114461709375
NA19035,NA19393,36.614918,0.011442161875
NA19375,NA19436,36.604801,0.011439000312500001
NA19461,NA19462,36.584789,0.0114327465625
NA19028,NA19396,36.581265,0.0114316453125
NA19380,NA19397,36.577714,0.011430535625
NA19382,NA19395,36.554992,0.011423435
NA19311,NA19439,36.539991,0.0114187471875
NA19312,NA19449,36.525228,0.01141413375
NA19313,NA19328,36.520366,0.011412614375000001
NA19044,NA19466,36.515596,0.01141112375
NA19313,NA19355,36.503559,0.0114073621875
NA19327,NA19332,36.496099,0.0114050309375
NA19351,NA19440,36.494484,0.01140452625
NA19395,NA19466,36.487669,0.011402396562499998
NA19308,NA19440,36.471255,0.011397267187499999
NA19041,NA19383,36.453179,0.011391618437499999
NA19321,NA19429,36.452807,0.0113915021875
NA19396,NA19436,36.439868,0.01138745875
NA19379,NA19380,36.435466,0.011386083125
NA19382,NA19431,36.383458,0.011369830624999999
NA19385,NA19436,36.359432,0.011362322499999999
NA19038,NA19456,36.357192,0.0113616225
NA19393,NA19448,36.356643,0.0113614509375
NA19404,NA19428,36.351926,0.011359976875
NA19398,NA19473,36.332807,0.0113540021875
NA19321,NA19463,36.330867,0.0113533959375
NA19028,NA19430,36.327619,0.0113523809375
NA19355,NA19375,36.321797,0.011350561562499998
NA19375,NA19472,36.315637,0.0113486365625
NA19396,NA19449,36.313449,0.0113479528125
NA19338,NA19391,36.291435,0.0113410734375
NA19395,NA19453,36.215698,0.011317405625
NA19041,NA19398,36.213004,0.01131656375
NA19332,NA19396,36.209843,0.011315575937499999
NA19382,NA19443,36.206081,0.011314400312499999
NA19403,NA19434,36.19497,0.011310928125
NA19312,NA19401,36.170346,0.011303233125000001
NA19461,NA19466,36.152865,0.0112977703125
NA19435,NA19468,36.126139,0.0112894184375
NA19038,NA19468,36.082973,0.0112759290625
NA19321,NA19446,36.069977,0.011271867812500001
NA19321,NA19383,36.058944,0.01126842
NA19359,NA19396,36.054021,0.011266881562499999
NA19327,NA19456,36.048899,0.0112652809375
NA19038,NA19446,36.040301,0.011262594062499999
NA19313,NA19385,36.026873,0.011258397812500001
NA19038,NA19310,36.009794,0.011253060625
NA19397,NA19473,35.989153,0.0112466103125
NA19355,NA19360,35.988033,0.0112462603125
NA19035,NA19372,35.973781,0.011241806562500001
NA19434,NA19449,35.968718,0.011240224375000002
NA19308,NA19394,35.961321,0.011237912812499999
NA19382,NA19428,35.946072,0.0112331475
NA19351,NA19462,35.942723,0.0112321009375
NA19397,NA19398,35.93989,0.011231215624999999
NA19395,NA19468,35.930026,0.011228133125
NA19380,NA19394,35.919517,0.0112248490625
NA19381,NA19383,35.881902,0.011213094375
NA19404,NA19474,35.874378,0.011210743125
NA19338,NA19393,35.861965,0.011206864062499999
NA19383,NA19463,35.846992,0.011202185
NA19351,NA19436,35.839758,0.011199924375000002
NA19393,NA19472,35.826781,0.011195869062499999
NA19321,NA19453,35.802136,0.011188167499999999
NA19384,NA19395,35.793027,0.0111853209375
NA19430,NA19463,35.786721,0.0111833503125
NA19398,NA19449,35.785012,0.01118281625
NA19309,NA19380,35.784411,0.0111826284375
NA19312,NA19453,35.779384,0.011181057500000001
NA19397,NA19401,35.771237,0.0111785115625
NA19382,NA19434,35.769076,0.01117783625
NA19044,NA19351,35.760247,0.0111750771875
NA19038,NA19338,35.751214,0.011172254375
NA19312,NA19440,35.72853,0.011165165625
NA19334,NA19435,35.679749,0.0111499215625
NA19374,NA19436,35.662754,0.011144610625
NA19384,NA19463,35.656703,0.0111427196875
NA19046,NA19468,35.635013,0.0111359415625
NA19313,NA19379,35.618724,0.01113085125
NA19321,NA19334,35.608941,0.0111277940625
NA19445,NA19456,35.589404,0.01112168875
NA19046,NA19434,35.585556,0.011120486249999999
NA19321,NA19444,35.5719,0.01111621875
NA19397,NA19443,35.549057,0.011109080312499998
NA19350,NA19466,35.536053,0.0111050165625
NA19044,NA19390,35.530744,0.0111033575
NA19346,NA19355,35.52571,0.011101784375
NA19396,NA19462,35.522356,0.01110073625
NA19327,NA19435,35.516073,0.0110987728125
NA19020,NA19461,35.512157,0.0110975490625
NA19393,NA19470,35.509561,0.0110967378125
NA19352,NA19404,35.504995,0.0110953109375
NA19044,NA19428,35.496779,0.011092743437499998
NA19307,NA19374,35.479899,0.011087468437500001
NA19046,NA19431,35.476033,0.0110862603125
NA19038,NA19377,35.472745,0.011085232812500002
NA19355,NA19446,35.454973,0.0110796790625
NA19327,NA19396,35.438512,0.011074535000000002
NA19428,NA19474,35.43752,0.011074225
NA19440,NA19453,35.436748,0.01107398375
NA19434,NA19455,35.43229,0.011072590625
NA19038,NA19375,35.429693,0.0110717790625
NA19020,NA19312,35.421948,0.011069358750000001
NA19391,NA19438,35.396103,0.011061282187499999
NA19041,NA19331,35.38628,0.0110582125
NA19377,NA19474,35.385628,0.011058008749999999
NA19312,NA19462,35.383134,0.011057229375
NA19338,NA19346,35.381626,0.011056758125
NA19327,NA19471,35.381327,0.0110566646875
NA19448,NA19451,35.378399,0.0110557496875
NA19036,NA19351,35.355865,0.011048707812500001
NA19355,NA19377,35.351319,0.0110472871875
NA19350,NA19403,35.341226,0.011044133125
NA19371,NA19393,35.317356,0.011036673749999998
NA19352,NA19453,35.313736,0.0110355425
NA19398,NA19468,35.309191,0.0110341221875
NA19316,NA19398,35.284807,0.0110265021875
NA19324,NA19449,35.276039,0.0110237621875
NA19312,NA19395,35.221514,0.011006723125
NA19395,NA19449,35.219836,0.01100619875
NA19020,NA19307,35.219761,0.0110061753125
NA19046,NA19457,35.207893,0.0110024665625
NA19351,NA19360,35.191599,0.010997374687499999
NA19462,NA19469,35.159805,0.0109874390625
NA19046,NA19455,35.12962,0.01097800625
NA19038,NA19395,35.123821,0.0109761940625
NA19020,NA19317,35.118891,0.010974653437499999
NA19317,NA19446,35.109673,0.0109717728125
NA19041,NA19312,35.103673,0.0109698978125
NA19347,NA19463,35.079187,0.010962245937499998
NA19312,NA19430,35.059901,0.010956219062500001
NA19338,NA19395,35.049368,0.010952927500000001
NA19377,NA19440,35.049296,0.010952904999999999
NA19038,NA19382,35.049295,0.0109529046875
NA19346,NA19350,35.048781,0.010952744062499999
NA19404,NA19431,35.035896,0.0109487175
NA19038,NA19328,35.011169,0.010940990312500001
NA19315,NA19338,35.0094,0.0109404375
NA19327,NA19443,35.006378,0.010939493125
NA19321,NA19396,35.002669,0.0109383340625
NA19313,NA19431,35.001542,0.010937981875
NA19036,NA19317,34.993472,0.01093546
NA19396,NA19434,34.978526,0.010930789375000001
NA19046,NA19319,34.974853,0.010929641562500002
NA19436,NA19466,34.971772,0.01092867875
NA19046,NA19473,34.964932,0.01092654125
NA19346,NA19440,34.959443,0.0109248259375
NA19434,NA19445,34.926777,0.010914617812500001
NA19440,NA19445,34.922581,0.0109133065625
NA19359,NA19466,34.921135,0.0109128546875
NA19041,NA19313,34.920703,0.010912719687500001
NA19321,NA19449,34.915314,0.010911035625000001
NA19393,NA19403,34.912035,0.0109100109375
NA19449,NA19468,34.904863,0.010907769687499999
NA19028,NA19313,34.903298,0.010907280625
NA19431,NA19448,34.895367,0.0109048021875
NA19038,NA19371,34.891818,0.010903693125
NA19310,NA19338,34.886053,0.010901891562499998
NA19310,NA19327,34.87976,0.010899925
NA19321,NA19380,34.865759,0.010895549687499999
NA19041,NA19471,34.85761,0.010893003125
NA19044,NA19461,34.84361,0.010888628124999999
NA19327,NA19380,34.831859,0.010884955937500001
NA19453,NA19471,34.828741,0.0108839815625
NA19328,NA19468,34.825836,0.010883073750000001
NA19391,NA19468,34.822788,0.010882121250000001
NA19020,NA19468,34.812485,0.010878901562500001
NA19374,NA19443,34.810741,0.0108783565625
NA19041,NA19393,34.810209,0.010878190312500001
NA19456,NA19463,34.808189,0.0108775590625
NA19375,NA19468,34.807363,0.0108773009375
NA19038,NA19466,34.804713,0.0108764728125
NA19399,NA19456,34.790745,0.0108721078125
NA19375,NA19382,34.760445,0.010862639062499999
NA19404,NA19461,34.759558,0.010862361874999999
NA19038,NA19448,34.743643,0.010857388437499999
NA19046,NA19384,34.73939,0.010856059375
NA19438,NA19449,34.73855,0.010855796874999999
NA19385,NA19428,34.738254,0.010855704374999999
NA19461,NA19468,34.723652,0.01085114125
NA19307,NA19456,34.720656,0.010850205
NA19398,NA19439,34.711595,0.0108473734375
NA19380,NA19466,34.703516,0.01084484875
NA19028,NA19383,34.692153,0.0108412978125
NA19312,NA19321,34.690663,0.0108408321875
NA19321,NA19437,34.688487,0.0108401521875
NA19317,NA19391,34.685172,0.010839116250000001
NA19313,NA19399,34.674072,0.0108356475
NA19312,NA19439,34.672262,0.010835081875000001
NA19334,NA19385,34.671491,0.010834840937500001
NA19310,NA19446,34.658061,0.010830644062499999
NA19398,NA19461,34.635064,0.0108234575
NA19398,NA19469,34.627837,0.0108211990625
NA19307,NA19347,34.610828,0.01081588375
NA19350,NA19446,34.609184,0.01081537
NA19453,NA19462,34.604927,0.0108140396875
NA19316,NA19428,34.602321,0.0108132253125
NA19046,NA19396,34.59634,0.01081135625
NA19317,NA19463,34.595268,0.010811021249999999
NA19445,NA19457,34.59427,0.010810709375
NA19395,NA19446,34.594265,0.0108107078125
NA19307,NA19471,34.580222,0.010806319375
NA19456,NA19472,34.567659,0.0108023934375
NA19395,NA19440,34.561125,0.0108003515625
NA19374,NA19448,34.558872,0.0107996475
NA19338,NA19468,34.558141,0.0107994190625
NA19428,NA19463,34.543711,0.0107949096875
NA19315,NA19438,34.542525,0.010794539062499999
NA19350,NA19463,34.538127,0.0107931646875
NA19328,NA19395,34.535645,0.010792389062500001
NA19313,NA19395,34.529459,0.0107904559375
NA19381,NA19397,34.516142,0.010786294375
NA19036,NA19041,34.509389,0.0107841840625
NA19346,NA19372,34.503981,0.010782494062500002
NA19385,NA19393,34.491337,0.0107785428125
NA19352,NA19382,34.486658,0.010777080625
NA19028,NA19316,34.48452,0.0107764125
NA19313,NA19327,34.482748,0.01077585875
NA19403,NA19404,34.481708,0.01077553375
NA19446,NA19452,34.480407,0.0107751271875
NA19379,NA19472,34.476438,0.010773886875000001
NA19374,NA19470,34.473472,0.01077296
NA19390,NA19435,34.473392,0.010772934999999999
NA19355,NA19371,34.463779,0.0107699309375
NA19350,NA19474,34.458793,0.0107683728125
NA19350,NA19351,34.454164,0.01076692625
NA19041,NA19395,34.443899,0.0107637184375
NA19377,NA19452,34.442469,0.010763271562500001
NA19382,NA19452,34.433873,0.0107605853125
NA19448,NA19474,34.424123,0.0107575384375
NA19381,NA19472,34.420526,0.010756414375
NA19377,NA19382,34.419819,0.010756193437499999
NA19384,NA19468,34.417466,0.010755458124999999
NA19312,NA19463,34.407318,0.010752286875
NA19375,NA19395,34.406057,0.010751892812499999
NA19041,NA19390,34.405812,0.010751816249999999
NA19327,NA19382,34.385734,0.010745541875
NA19317,NA19452,34.383392,0.01074481
NA19434,NA19446,34.372036,0.01074126125
NA19316,NA19375,34.364652,0.01073895375
NA19355,NA19401,34.361998,0.010738124375
NA19316,NA19393,34.360689,0.0107377153125
NA19385,NA19430,34.352055,0.0107350171875
NA19324,NA19384,34.348236,0.01073382375
NA19347,NA19350,34.347931,0.010733728437500001
NA19312,NA19351,34.337703,0.010730532187499999
NA19311,NA19350,34.32173,0.010725540625
NA19310,NA19381,34.315492,0.01072359125
NA19041,NA19382,34.315274,0.010723523125
NA19374,NA19455,34.31208,0.010722525
NA19046,NA19371,34.308116,0.01072128625
NA19332,NA19374,34.300815,0.0107190046875
NA19312,NA19317,34.294293,0.010716966562500001
NA19377,NA19430,34.289776,0.010715555000000002
NA19428,NA19446,34.286536,0.0107145425
NA19393,NA19446,34.272964,0.01071030125
NA19311,NA19312,34.271036,0.010709698750000001
NA19347,NA19448,34.270897,0.0107096553125
NA19352,NA19448,34.270897,0.0107096553125
NA19316,NA19317,34.265907,0.0107080959375
NA19308,NA19315,34.255873,0.010704960312500001
NA19430,NA19456,34.247359,0.010702299687500002
NA19396,NA19461,34.247173,0.0107022415625
NA19321,NA19456,34.246578,0.010702055625
NA19041,NA19308,34.244645,0.010701451562499999
NA19312,NA19394,34.242684,0.010700838749999999
NA19321,NA19461,34.242083,0.0107006509375
NA19439,NA19468,34.241761,0.0107005503125
NA19350,NA19352,34.236656,0.010698955000000001
NA19308,NA19404,34.235391,0.0106985596875
NA19380,NA19393,34.23404,0.0106981375
NA19327,NA19359,34.222225,0.0106944453125
NA19374,NA19397,34.220367,0.0106938646875
NA19374,NA19396,34.220367,0.0106938646875
NA19375,NA19446,34.210877,0.010690899062500002
NA19311,NA19428,34.209424,0.010690445
NA19309,NA19398,34.202464,0.01068827
NA19359,NA19375,34.199415,0.0106873171875
NA19456,NA19467,34.183798,0.010682436875000001
NA19308,NA19351,34.182481,0.010682025312500001
NA19313,NA19440,34.173328,0.010679165
NA19313,NA19374,34.161803,0.0106755634375
NA19338,NA19446,34.155306,0.010673533125
NA19038,NA19439,34.149948,0.01067185875
NA19403,NA19435,34.149589,0.010671746562499999
NA19382,NA19444,34.135519,0.010667349687500001
NA19311,NA19446,34.134184,0.010666932499999998
NA19350,NA19360,34.133845,0.0106668265625
NA19324,NA19457,34.129472,0.01066546
NA19383,NA19474,34.116874,0.010661523125
NA19316,NA19470,34.114837,0.010660886562500001
NA19360,NA19397,34.107949,0.0106587340625
NA19397,NA19451,34.102344,0.0106569825
NA19308,NA19311,34.100963,0.0106565509375
NA19379,NA19448,34.095654,0.010654891875000001
NA19028,NA19351,34.08293,0.010650915625
NA19372,NA19456,34.081673,0.0106505228125
NA19317,NA19440,34.081635,0.0106505109375
NA19324,NA19469,34.080093,0.0106500290625
NA19351,NA19451,34.080036,0.01065001125
NA19316,NA19468,34.073251,0.0106478909375
NA19328,NA19380,34.069843,0.0106468259375
NA19383,NA19472,34.068987,0.0106465584375
NA19327,NA19461,34.068208,0.010646315
NA19429,NA19435,34.067585,0.0106461203125
NA19038,NA19462,34.057572,0.01064299125
NA19384,NA19428,34.039809,0.0106374403125
NA19028,NA19317,34.038799,0.0106371246875
NA19044,NA19462,34.038387,0.0106369959375
NA19020,NA19435,34.034828,0.010635883749999998
NA19312,NA19385,34.028461,0.0106338940625
NA19313,NA19397,34.024259,0.0106325809375
NA19360,NA19375,34.022943,0.0106321696875
NA19328,NA19466,34.020693,0.0106314665625
NA19309,NA19332,34.0179,0.010630593749999999
NA19020,NA19332,34.017387,0.0106304334375
NA19398,NA19440,33.994229,0.0106231965625
NA19395,NA19428,33.991564,0.010622363749999999
NA19028,NA19397,33.987778,0.010621180624999999
NA19446,NA19468,33.980141,0.0106187940625
NA19338,NA19403,33.967893,0.0106149665625
NA19435,NA19467,33.964843,0.0106140134375
NA19046,NA19328,33.953217,0.0106103803125
NA19385,NA19467,33.952705,0.0106102203125
NA19328,NA19381,33.949643,0.0106092634375
NA19028,NA19468,33.947302,0.010608531875
NA19347,NA19360,33.944331,0.0106076034375
NA19046,NA19313,33.93942,0.01060606875
NA19308,NA19456,33.938992,0.010605935
NA19313,NA19381,33.93842,0.01060575625
NA19352,NA19457,33.935956,0.010604986249999998
NA19429,NA19451,33.932115,0.0106037859375
NA19374,NA19446,33.923789,0.0106011840625
NA19312,NA19372,33.923455,0.010601079687499999
NA19383,NA19440,33.920634,0.010600198125
NA19384,NA19449,33.920149,0.0106000465625
NA19313,NA19396,33.914381,0.0105982440625
NA19448,NA19455,33.904625,0.010595195312500002
NA19384,NA19446,33.903065,0.0105947078125
NA19397,NA19436,33.900528,0.010593915
NA19313,NA19468,33.891729,0.0105911653125
NA19359,NA19468,33.886187,0.0105894334375
NA19461,NA19467,33.886119,0.010589412187500001
NA19347,NA19401,33.884894,0.010589029375000001
NA19338,NA19436,33.870566,0.010584551874999999
NA19445,NA19468,33.869647,0.0105842646875
NA19466,NA19474,33.858649,0.0105808278125
NA19359,NA19398,33.854611,0.0105795659375
NA19328,NA19338,33.85454,0.01057954375
NA19350,NA19384,33.851373,0.0105785540625
NA19020,NA19384,33.850644,0.01057832625
NA19383,NA19401,33.849379,0.0105779309375
NA19328,NA19446,33.844336,0.010576354999999999
NA19308,NA19317,33.843118,0.010575974374999998
NA19350,NA19430,33.842356,0.01057573625
NA19044,NA19377,33.838524,0.01057453875
NA19338,NA19352,33.835196,0.01057349875
NA19371,NA19446,33.834925,0.0105734140625
NA19350,NA19372,33.827696,0.010571155
NA19439,NA19461,33.817856,0.01056808
NA19379,NA19466,33.81376,0.010566800000000001
NA19316,NA19383,33.810125,0.0105656640625
NA19311,NA19328,33.809805,0.0105655640625
NA19327,NA19395,33.804756,0.010563986249999999
NA19038,NA19449,33.804484,0.01056390125
NA19351,NA19383,33.791444,0.01055982625
NA19398,NA19470,33.786638,0.010558324375
NA19430,NA19440,33.776873,0.0105552728125
NA19431,NA19440,33.773599,0.0105542496875
NA19028,NA19462,33.772791,0.010553997187499999
NA19375,NA19380,33.772338,0.010553855624999999
NA19338,NA19462,33.770512,0.010553284999999999
NA19431,NA19466,33.769132,0.01055285375
NA19028,NA19328,33.766651,0.010552078437500001
NA19313,NA19347,33.764443,0.0105513884375
NA19313,NA19352,33.764443,0.0105513884375
NA19046,NA19352,33.757118,0.010549099374999999
NA19374,NA19380,33.752824,0.0105477575
NA19446,NA19461,33.752824,0.0105477575
NA19430,NA19431,33.746787,0.0105458709375
NA19311,NA19338,33.741893,0.010544341562499998
NA19451,NA19452,33.740099,0.0105437809375
NA19046,NA19359,33.737396,0.01054293625
NA19449,NA19463,33.736773,0.0105427415625
NA19324,NA19445,33.733142,0.010541606875
NA19391,NA19467,33.731972,0.01054124125
NA19046,NA19382,33.725941,0.0105393565625
NA19431,NA19455,33.722093,0.010538154062500001
NA19397,NA19461,33.706927,0.0105334146875
NA19308,NA19397,33.705203,0.010532875937499998
NA19347,NA19381,33.705026,0.010532820625
NA19439,NA19467,33.704054,0.010532516875
NA19380,NA19456,33.702975,0.0105321796875
NA19385,NA19396,33.698714,0.010530848125
NA19351,NA19404,33.698014,0.010530629375
NA19028,NA19444,33.691553,0.010528610312499999
NA19375,NA19381,33.681343,0.010525419687499999
NA19308,NA19434,33.680469,0.0105251465625
