ID1,ID2,PLINK_PIHAT,GERMLINE_IBD,BEAGLE_PIHAT
NA19312,NA19380,0.0443,0.010994306176470589,0.0072417159375
NA19312,NA19381,0.0427,0.012106162647058823,0.0100495659375
NA19312,NA19382,0.0426,0.009681299117647058,0.00309641125
NA19312,NA19383,0.0476,0.011116176764705882,0.010025271875000002
NA19312,NA19384,0.0475,0.00889944323529412,0.006619581875
NA19312,NA19385,0.0392,0.010008370882352942,0.0054026146875000005
NA19312,NA19390,0.0478,0.008272265,0.010135004375000001
NA19312,NA19391,0.0466,0.007975837941176471,0.010244964062499999
NA19312,NA19393,0.0586,0.02095407852941177,0.0290391446875
NA19312,NA19394,0.0426,0.010071377647058823,0.0066990103125
NA19312,NA19395,0.0434,0.010359268823529411,0.0076857415625
NA19312,NA19396,0.0491,0.008712893235294119,0.0081405178125
NA19312,NA19397,0.0497,0.00904726588235294,0.0038284615625
NA19312,NA19398,0.0437,0.00905833088235294,0.0044552484375
NA19312,NA19399,0.045,0.008665189117647059,0.0084739496875
NA19312,NA19401,0.0466,0.01063833705882353,0.010018689999999998
NA19312,NA19403,0.0413,0.008774025294117648,0.00859752375
NA19312,NA19404,0.044,0.008798940588235294,0.004444786875
NA19312,NA19428,0.0463,0.008892688235294119,0.0092648975
NA19312,NA19429,0.0433,0.007490764117647059,0.00390546
NA19312,NA19430,0.0439,0.010311735588235293,0.0064550296875
NA19312,NA19431,0.0462,0.0076908164705882355,0.006632661875
NA19312,NA19434,0.0487,0.009889750588235295,0.008004441874999999
NA19312,NA19435,0.0442,0.00868543,0.007541721249999999
NA19312,NA19436,0.0426,0.007711894411764706,0.0049168525
NA19312,NA19437,0.0437,0.00955899705882353,0.014541298125000001
NA19312,NA19438,0.0467,0.007967201764705882,0.0059979778125
NA19312,NA19439,0.0445,0.01019772411764706,0.0084424971875
NA19312,NA19440,0.0466,0.010508391176470589,0.010439749062500002
NA19312,NA19443,0.0438,0.001312244117647059,0.005439234374999999
NA19312,NA19444,0.0428,0.008692784117647059,0.0096436228125
NA19312,NA19445,0.0426,0.009539060000000002,0.003946898125
NA19312,NA19446,0.0445,0.01110424205882353,0.0065359146875
NA19312,NA19448,0.0434,0.009222711176470588,0.0088227984375
NA19312,NA19449,0.0424,0.01074271411764706,0.0023573853125
NA19312,NA19451,0.0489,0.007711894411764706,0.0054157409375
NA19312,NA19452,0.0387,0.00917126294117647,0.0073624325
NA19312,NA19453,0.0468,0.010523348235294118,0.007569903125
NA19312,NA19455,0.041,0.00789431794117647,0.006481926875
NA19312,NA19456,0.0446,0.008693045,0.010536343125
NA19312,NA19457,0.0446,0.011058296470588235,0.0054287831249999995
NA19312,NA19461,0.0438,0.009892227352941176,0.010399215312500001
NA19312,NA19462,0.046,0.01040680411764706,0.0061466896875
NA19312,NA19463,0.0386,0.010119799411764704,0.006419893125
NA19312,NA19466,0.0435,0.009863705588235294,0.0078007965625
NA19312,NA19467,0.0414,0.008337258235294118,0.00880431375
NA19312,NA19468,0.0403,0.012068421470588234,0.0027079725
NA19312,NA19469,0.0467,0.011273662647058823,0.0080240309375
NA19312,NA19470,0.0454,0.0011357673529411765,0.011279946249999999
NA19312,NA19471,0.044,0.009637282352941175,0.0084441846875
NA19312,NA19472,0.043,0.007870832352941176,0.007212245000000001
NA19312,NA19473,0.0457,0.009292705,0.0254299025
NA19312,NA19474,0.0445,0.007399397647058824,0.0055901003125
NA19313,NA19315,0.0432,0.0,0.0023005034375
NA19313,NA19316,0.0496,0.009525124705882354,0.009111350625
NA19313,NA19317,0.0475,0.011196079999999999,0.010703539375
NA19313,NA19318,0.0469,0.009903035,0.0159664315625
NA19313,NA19319,0.0421,0.007720530588235294,0.0044081628125
NA19313,NA19321,0.0484,0.008748778235294118,0.0063047090625
NA19313,NA19324,0.0437,0.007720530588235294,0.0031407578125
NA19313,NA19327,0.0443,0.010141984705882354,0.0119635121875
NA19313,NA19328,0.0535,0.010741284117647059,0.0072942403125
NA19313,NA19331,0.5179,0.02593234382352941,0.71044606625
NA19313,NA19332,0.0429,0.00851344911764706,0.00283485125
NA19313,NA19334,0.2705,0.023227532941176472,0.300163595
NA19313,NA19338,0.041,0.011480558823529413,0.007735395000000001
NA19313,NA19346,0.0464,0.000952945,0.0078818478125
NA19313,NA19347,0.0415,0.009930718529411764,0.0069801028125
NA19313,NA19350,0.0478,0.007756065588235293,0.0034337487500000004
NA19313,NA19351,0.0474,0.008673499705882352,0.0033393703124999998
NA19313,NA19352,0.0418,0.009930718529411764,0.005431023750000001
NA19313,NA19355,0.0398,0.010736340882352941,0.0024849734375
NA19313,NA19359,0.0447,0.011453927941176471,0.006457477499999999
NA19313,NA19360,0.05,0.008772561470588235,0.0127883446875
NA19313,NA19371,0.0429,0.008663076470588236,0.00627080875
NA19313,NA19372,0.0487,0.009080183529411765,0.005508626875
NA19313,NA19373,0.0473,0.001269384705882353,0.011297250937500001
NA19313,NA19374,0.0424,0.010047589117647058,0.007581395625
NA19313,NA19375,0.0437,0.01105041794117647,0.0038807740625
NA19313,NA19376,0.0439,0.008896714117647059,0.0048450475
NA19313,NA19377,0.0456,0.007954083235294118,0.009608704375
NA19313,NA19379,0.0438,0.010476095294117646,0.0161810159375
NA19313,NA19380,0.0384,0.011388550588235295,0.004308330625
NA19313,NA19381,0.043,0.009981888235294117,0.006310548124999999
NA19313,NA19382,0.0416,0.008945993235294119,0.0044846328125
NA19313,NA19383,0.0465,0.008527226470588236,0.0038640678125
NA19313,NA19384,0.0491,0.007720530588235294,0.015250748125
NA19313,NA19385,0.0447,0.01059613911764706,0.008807121875
NA19313,NA19390,0.0455,0.011068244117647058,0.008845764375
NA19313,NA19391,0.045,0.009869849705882354,0.00674550125
NA19313,NA19393,0.0429,0.00981241205882353,0.0033957315625
NA19313,NA19394,0.0401,0.008670657352941176,0.00631721
NA19313,NA19395,0.0406,0.010155723235294118,0.0049185465625
NA19313,NA19396,0.0443,0.00997481794117647,0.008743784375
NA19313,NA19397,0.0468,0.010007135,0.0068352034374999995
NA19313,NA19398,0.048,0.009261948529411765,0.0101910575
NA19313,NA19399,0.0499,0.010198256470588236,0.0036985446875
NA19313,NA19401,0.0455,0.0,0.0046533303125
NA19313,NA19403,0.038,0.009109028235294117,0.0049851734375000005
NA19313,NA19404,0.0459,0.00867567588235294,0.007069958750000001
NA19313,NA19428,0.0431,0.008684900882352941,0.008165446562500001
NA19313,NA19429,0.0447,0.008671647941176471,0.005586829062500001
NA19313,NA19430,0.046,0.00976672,0.0078576590625
NA19313,NA19431,0.0447,0.010294571176470589,0.008626377499999999
NA19313,NA19434,0.0448,0.008787269411764706,0.004419505
NA19313,NA19435,0.0472,0.009637390588235295,0.007472038750000001
NA19313,NA19436,0.0421,0.009643102352941177,0.01316826875
NA19313,NA19437,0.0369,0.0074172176470588234,0.0069836915625
NA19313,NA19438,0.0407,0.009585369411764705,0.0049068
NA19313,NA19439,0.0414,0.007771659705882353,0.0076610334375
NA19313,NA19440,0.0469,0.010050978823529412,0.007752646875
NA19313,NA19443,0.0458,0.00986894205882353,0.0119641490625
NA19313,NA19444,0.0436,0.008624546764705882,0.0084348
NA19313,NA19445,0.0387,0.008637724117647058,0.00312002375
NA19313,NA19446,0.0433,0.009748397352941177,0.003407111875
NA19313,NA19448,0.0495,0.007775176764705882,0.0091075421875
NA19313,NA19449,0.0408,0.008675911470588235,0.005213344375
NA19313,NA19451,0.0419,0.007756065588235293,0.0031983928125
NA19313,NA19452,0.0414,0.008624546764705882,0.0065334903125
NA19313,NA19453,0.0402,0.009638391176470588,0.006367404062500001
NA19313,NA19455,0.0375,0.00897134088235294,0.0040720753124999995
NA19313,NA19456,0.0458,0.008641163235294118,0.006872444375
NA19313,NA19457,0.045,0.0009042517647058824,0.0113963503125
NA19313,NA19461,0.0452,0.008076571764705881,0.0097366259375
NA19313,NA19462,0.0476,0.00780297294117647,0.0083135690625
NA19313,NA19463,0.0436,0.009301432647058823,0.004375420625
NA19313,NA19466,0.0375,0.00950454705882353,0.0028096275
NA19313,NA19467,0.0409,0.008738162647058824,0.005693097499999999
NA19313,NA19468,0.0381,0.009968155588235293,0.004353191875
NA19313,NA19469,0.0481,0.002128354117647059,0.0128808259375
NA19313,NA19470,0.0434,0.008402693235294119,0.0062554009375
NA19313,NA19471,0.0392,0.01135876176470588,0.007633051875
NA19313,NA19472,0.0418,0.009727725294117645,0.010275144062499998
NA19313,NA19473,0.0457,0.008767086764705882,0.004765368125
NA19313,NA19474,0.0434,0.010950216470588236,0.010514459062499999
NA19315,NA19316,0.0387,0.004295424117647059,0.0064940678125
NA19315,NA19317,0.0436,0.0020333164705882353,0.007477336875000001
NA19315,NA19318,0.0416,0.002147059705882353,0.01009495625
NA19315,NA19319,0.0421,0.0,0.009577612499999999
NA19315,NA19321,0.0383,0.0,0.006202725
NA19315,NA19324,0.0411,0.0013787258823529413,0.004696335625
NA19315,NA19327,0.0353,0.0,0.006422555937500001
NA19315,NA19328,0.0495,0.0020422261764705884,0.004782895
NA19315,NA19331,0.0364,0.0009511173529411764,0.0038886846874999995
NA19315,NA19332,0.0392,0.001173805,0.0063622840625
NA19315,NA19334,0.0396,0.0009511173529411764,0.0051301109375
NA19315,NA19338,0.0399,0.010296882352941177,0.0097396409375
NA19315,NA19346,0.0431,0.0,0.0088663
NA19315,NA19347,0.0382,0.0,0.008485033749999999
NA19315,NA19350,0.0424,0.0,0.0158530725
NA19315,NA19351,0.0445,0.0012831541176470589,0.012947685
NA19315,NA19352,0.0401,0.0019262235294117648,0.0045095521875
NA19315,NA19355,0.0418,0.0,0.006414884375
NA19315,NA19359,0.0358,0.0011725691176470588,0.008476809375
NA19315,NA19360,0.041,0.0010712388235294117,0.007396976875
NA19315,NA19371,0.0414,0.001000215588235294,0.0088309665625
NA19315,NA19372,0.0401,0.0013582208823529412,0.0050789828125000006
NA19315,NA19373,0.0432,0.0011022002941176471,0.005665716562499999
NA19315,NA19374,0.0408,0.0011022002941176471,0.005611832812499999
NA19315,NA19375,0.0432,0.003415365882352941,0.0080052659375
NA19315,NA19376,0.0442,0.007711894411764706,0.006507533437500001
NA19315,NA19377,0.0437,0.0011123355882352941,0.006484178750000001
NA19315,NA19379,0.042,0.0,0.0074590365625
NA19315,NA19380,0.0396,0.008848303823529411,0.013868938749999999
NA19315,NA19381,0.0411,0.0009263423529411764,0.0037428096875
NA19315,NA19382,0.039,0.0019485302941176469,0.0054104603125
NA19315,NA19383,0.0449,0.001419614411764706,0.0056925425
NA19315,NA19384,0.0456,0.0012329458823529412,0.007085905625
NA19315,NA19385,0.037,0.0,0.0041171703125000006
NA19315,NA19390,0.0402,0.0,0.0056783034375
NA19315,NA19391,0.043,0.0,0.007389083750000001
NA19315,NA19393,0.0431,0.0010974611764705882,0.0068708121874999995
NA19315,NA19394,0.0465,0.000957654705882353,0.0132668228125
NA19315,NA19395,0.0357,0.009810293235294117,0.0071741409375
NA19315,NA19396,0.045,0.0021259917647058826,0.0037192371875
NA19315,NA19397,0.0457,0.008854980588235294,0.00277045375
NA19315,NA19398,0.0435,0.002448525882352941,0.00857808875
NA19315,NA19399,0.038,0.002801545588235294,0.0073105796875
NA19315,NA19401,0.0387,0.009233548235294117,0.012595001562500001
NA19315,NA19403,0.0381,0.0,0.00868171625
NA19315,NA19404,0.0438,0.0,0.005922659062499999
NA19315,NA19428,0.0413,0.0,0.0043120071874999995
NA19315,NA19429,0.0396,0.0,0.00424799375
NA19315,NA19430,0.0372,0.0014746897058823527,0.0046589753125
NA19315,NA19431,0.0431,0.0,0.004321225624999999
NA19315,NA19434,0.0412,0.0010657158823529412,0.0042735215625
NA19315,NA19435,0.036,0.0,0.0085432140625
NA19315,NA19436,0.0386,0.0010134014705882354,0.005403565312500001
NA19315,NA19437,0.0318,0.0,0.007393728125000001
NA19315,NA19438,0.0381,0.010159566176470588,0.007610935624999999
NA19315,NA19439,0.0404,0.001989899117647059,0.0099149834375
NA19315,NA19440,0.0486,0.0021345235294117646,0.005422482812500001
NA19315,NA19443,0.0404,0.0009263423529411764,0.005886184375
NA19315,NA19444,0.0393,0.0,0.006403668437499999
NA19315,NA19445,0.0408,0.008771304411764706,0.0079921171875
NA19315,NA19446,0.0458,0.000931634705882353,0.0066345068750000005
NA19315,NA19448,0.042,0.0,0.0042164415625
NA19315,NA19449,0.0429,0.0018432614705882354,0.006256464375
NA19315,NA19451,0.0473,0.007841118235294117,0.018844101875
NA19315,NA19452,0.0334,0.0009428967647058824,0.004625425625
NA19315,NA19453,0.0362,0.009707095294117646,0.014907042499999999
NA19315,NA19455,0.0461,0.0008954641176470589,0.0071670481250000004
NA19315,NA19456,0.0427,0.0010400255882352942,0.0045723828125
NA19315,NA19457,0.0444,0.01079046794117647,0.012880202812499998
NA19315,NA19461,0.0414,0.000943530294117647,0.0024942978125
NA19315,NA19462,0.0423,0.0,0.0123955234375
NA19315,NA19463,0.0397,0.00099191,0.00718521625
NA19315,NA19466,0.0389,0.0018054723529411763,0.007745661875
NA19315,NA19467,0.0389,0.0,0.0068437340625
NA19315,NA19468,0.0385,0.0020009044117647056,0.0052243574999999995
NA19315,NA19469,0.0395,0.0009042517647058824,0.00748625125
NA19315,NA19470,0.04,0.0009263423529411764,0.014141143437499998
NA19315,NA19471,0.0401,0.0009224138235294118,0.0058655
NA19315,NA19472,0.0366,0.0,0.0052250396874999995
NA19315,NA19473,0.0442,0.001776794411764706,0.0079889128125
NA19315,NA19474,0.0435,0.003495897352941176,0.008477474375
NA19316,NA19317,0.0461,0.01007820794117647,0.008907124374999999
NA19316,NA19318,0.0452,0.0009282970588235295,0.0100728384375
NA19316,NA19319,0.05,0.0010134014705882354,0.011185254375
NA19316,NA19321,0.0445,0.007378319705882353,0.009268464375
NA19316,NA19324,0.0449,0.009529043823529412,0.0114303653125
NA19316,NA19327,0.0429,0.009663218529411764,0.0073113546875000004
NA19316,NA19328,0.0448,0.008472088823529412,0.0097112409375
NA19316,NA19331,0.0448,0.008348171470588235,0.0062281490625000005
NA19316,NA19332,0.0362,0.0011694170588235295,0.0025487121874999998
NA19316,NA19334,0.0439,0.009479506176470587,0.0055939915625
NA19316,NA19338,0.0451,0.00899572294117647,0.013615354687500001
NA19316,NA19346,0.0419,0.002184559705882353,0.010155879687500001
NA19316,NA19347,0.0459,0.008385174411764706,0.011764689375
NA19316,NA19350,0.0411,0.008378535294117646,0.006286976875
NA19316,NA19351,0.0461,0.008411612352941175,0.0063596621875
NA19316,NA19352,0.0445,0.00836606,0.0065982465625
NA19316,NA19355,0.0568,0.013101122058823531,0.031914872812499995
NA19316,NA19359,0.0488,0.009648695294117647,0.00855059
NA19316,NA19360,0.0494,0.009525651176470588,0.028352481875000005
NA19316,NA19371,0.0468,0.008547736764705882,0.0025182153125
NA19316,NA19372,0.048,0.00845764794117647,0.008031533125
NA19316,NA19373,0.044,0.0,0.0059018975
NA19316,NA19374,0.0448,0.008783275588235294,0.0052928475
NA19316,NA19375,0.0466,0.010107250588235294,0.0124487871875
NA19316,NA19376,0.0481,0.0,0.009572682499999999
NA19316,NA19377,0.0426,0.009894202352941176,0.007245668125
NA19316,NA19379,0.0476,0.00745916294117647,0.0068284096875
NA19316,NA19380,0.0409,0.0011525017647058824,0.0079264690625
NA19316,NA19381,0.0376,0.009281635,0.013862817812499999
NA19316,NA19382,0.0397,0.009685243823529411,0.009394848125
NA19316,NA19383,0.042,0.009944154411764706,0.005586318125000001
NA19316,NA19384,0.0517,0.01078344176470588,0.010776688125
NA19316,NA19385,0.04,0.0022097926470588235,0.0042583353125
NA19316,NA19390,0.0483,0.007870832352941176,0.0032095043749999995
NA19316,NA19391,0.0498,0.007781072058823529,0.0111092025
NA19316,NA19393,0.0451,0.010106085,0.012718173749999999
NA19316,NA19394,0.0464,0.008299527941176471,0.0096359540625
NA19316,NA19395,0.0461,0.0030025376470588236,0.0093356146875
NA19316,NA19396,0.0458,0.001871024117647059,0.0051387190625
NA19316,NA19397,0.044,0.008319304411764707,0.0042324962499999995
NA19316,NA19398,0.0467,0.010377884411764706,0.007615742187500001
NA19316,NA19399,0.0438,0.0,0.0073562978125
NA19316,NA19401,0.0418,0.008547736764705882,0.00679615125
NA19316,NA19403,0.0353,0.007378319705882353,0.007678930625
NA19316,NA19404,0.0403,0.0077665405882352935,0.0092792290625
NA19316,NA19428,0.0474,0.010177153235294117,0.00948602875
NA19316,NA19429,0.0438,0.007378319705882353,0.0046300215625
NA19316,NA19430,0.0435,0.0022961658823529413,0.005180415625
NA19316,NA19431,0.0459,0.008418606176470588,0.012200561249999999
NA19316,NA19434,0.0613,0.009366103235294116,0.0330118865625
NA19316,NA19435,0.041,0.009312802647058823,0.0121666775
NA19316,NA19436,0.0523,0.00839157205882353,0.015170490312499998
NA19316,NA19437,0.0393,0.000931634705882353,0.0099984640625
NA19316,NA19438,0.0448,0.00979920294117647,0.005621224375
NA19316,NA19439,0.0436,0.007548294411764705,0.008553790625
NA19316,NA19440,0.0451,0.009666101176470588,0.009358241875000001
NA19316,NA19443,0.0431,0.008054069411764706,0.01171495
NA19316,NA19444,0.059,0.01212306794117647,0.03150009125
NA19316,NA19445,0.0401,0.008745678235294117,0.004520295
NA19316,NA19446,0.047,0.012161964705882352,0.011433154999999999
NA19316,NA19448,0.0435,0.007378319705882353,0.0063702440625
NA19316,NA19449,0.0461,0.00745916294117647,0.0129904146875
NA19316,NA19451,0.0486,0.00851408705882353,0.0142873934375
NA19316,NA19452,0.0437,0.007775176764705882,0.0039477759375
NA19316,NA19453,0.0438,0.00879912794117647,0.0073185703125
NA19316,NA19455,0.0438,0.007378319705882353,0.012491009374999999
NA19316,NA19456,0.0402,0.008911009411764707,0.0070379321875
NA19316,NA19457,0.0441,0.008300733529411764,0.0130650134375
NA19316,NA19461,0.0488,0.008385174411764706,0.027528405
NA19316,NA19462,0.048,0.008257222647058825,0.010540956562499999
NA19316,NA19463,0.045,0.009267298529411765,0.008099499999999999
NA19316,NA19466,0.0454,0.009662995882352941,0.009932009375
NA19316,NA19467,0.0512,0.007378319705882353,0.0169259109375
NA19316,NA19468,0.0498,0.010021544411764706,0.017789317500000002
NA19316,NA19469,0.0418,0.00889634205882353,0.0065302303125
NA19316,NA19470,0.0412,0.010033775588235294,0.003911853125
NA19316,NA19471,0.0414,0.0018323164705882353,0.016351188125
NA19316,NA19472,0.0405,0.009625607058823529,0.0058934334375
NA19316,NA19473,0.0456,0.0074435688235294116,0.0066024478125
NA19316,NA19474,0.0377,0.009391854705882352,0.0064092771875
NA19317,NA19318,0.0597,0.0018094282352941176,0.048837871250000005
NA19317,NA19319,0.0442,0.0,0.008792953125
NA19317,NA19321,0.0452,0.009716528529411765,0.0068497275000000005
NA19317,NA19324,0.046,0.0013787258823529413,0.008051773125
NA19317,NA19327,0.0394,0.008900611470588236,0.0080006884375
NA19317,NA19328,0.049,0.008903540588235294,0.0153800959375
NA19317,NA19331,0.0465,0.0,0.008410478125
NA19317,NA19332,0.0428,0.0016014135294117647,0.006809510625
NA19317,NA19334,0.0432,0.0,0.007878475624999999
NA19317,NA19338,0.044,0.009247553529411765,0.015238307500000001
NA19317,NA19346,0.0465,0.008768573235294118,0.007078671250000001
NA19317,NA19347,0.0609,0.009270929705882353,0.0454095403125
NA19317,NA19350,0.0413,0.008810927352941176,0.012974966249999999
NA19317,NA19351,0.0453,0.011566248823529409,0.005084389375000001
NA19317,NA19352,0.0744,0.007915437352941175,0.0619163240625
NA19317,NA19355,0.0453,0.008520186470588236,0.007186265
NA19317,NA19359,0.0434,0.008996583529411765,0.0070592450000000005
NA19317,NA19360,0.0435,0.011350981764705882,0.005114040625
NA19317,NA19371,0.0453,0.008867137352941177,0.0069154131249999995
NA19317,NA19372,0.0406,0.0009042517647058824,0.006184185625000001
NA19317,NA19373,0.0464,0.0009099620588235294,0.008042980937500001
NA19317,NA19374,0.0424,0.007826305882352941,0.006654389375000001
NA19317,NA19375,0.0445,0.009265362058823529,0.0093286553125
NA19317,NA19376,0.1089,0.0010470929411764706,0.12289056999999999
NA19317,NA19377,0.0429,0.00782789588235294,0.0067424790625
NA19317,NA19379,0.0503,0.010953198235294117,0.0196714134375
NA19317,NA19380,0.0444,0.005532804411764705,0.014070307187499999
NA19317,NA19381,0.0458,0.007775176764705882,0.012826302187500001
NA19317,NA19382,0.0398,0.00788254205882353,0.011429960312500001
NA19317,NA19383,0.0482,0.0024138114705882356,0.0026109628125
NA19317,NA19384,0.0512,0.011023905294117646,0.0123276884375
NA19317,NA19385,0.0409,0.009335172647058824,0.0074440546875
NA19317,NA19390,0.044,0.007471863823529413,0.0084852925
NA19317,NA19391,0.0459,0.010201521176470588,0.01028577875
NA19317,NA19393,0.044,0.0027241867647058824,0.01069799375
NA19317,NA19394,0.0449,0.0009063770588235294,0.0034029399999999997
NA19317,NA19395,0.0457,0.009000110882352941,0.010437865937499999
NA19317,NA19396,0.0473,0.0013787258823529413,0.014398562187500002
NA19317,NA19397,0.0525,0.007994688529411764,0.0120755709375
NA19317,NA19398,0.052,0.00196511,0.0079819096875
NA19317,NA19399,0.0506,0.0009531791176470588,0.010267810625
NA19317,NA19401,0.0464,0.002489686176470588,0.0143778878125
NA19317,NA19403,0.0416,0.007803260882352941,0.00695906625
NA19317,NA19404,0.0479,0.008530158529411764,0.007640011875
NA19317,NA19428,0.0454,0.00979804617647059,0.006794756874999999
NA19317,NA19429,0.0495,0.0,0.0054594075
NA19317,NA19430,0.0425,0.009137629705882354,0.003733001875
NA19317,NA19431,0.0458,0.007745462647058823,0.011950648125000001
NA19317,NA19434,0.0431,0.008973954705882354,0.0058946875
NA19317,NA19435,0.0395,0.009896380588235295,0.0066521771875
NA19317,NA19436,0.0521,0.009025442352941176,0.013657567187499999
NA19317,NA19437,0.0409,0.0,0.0072373178125
NA19317,NA19438,0.046,0.001865863823529412,0.0075335678125
NA19317,NA19439,0.0451,0.008730557647058823,0.0039954743749999995
NA19317,NA19440,0.0513,0.010024010294117649,0.019621766875
NA19317,NA19443,0.0452,0.0019331702941176472,0.005622055312500001
NA19317,NA19444,0.0466,0.0014746897058823527,0.00717332375
NA19317,NA19445,0.0467,0.0010086182352941177,0.006842421562499999
NA19317,NA19446,0.0427,0.010326374411764707,0.0068296434375000005
NA19317,NA19448,0.0432,0.0021546229411764707,0.0056218381250000005
NA19317,NA19449,0.0454,0.008395228823529412,0.0094231215625
NA19317,NA19451,0.0461,0.011194558235294118,0.0084928328125
NA19317,NA19452,0.0428,0.010112762352941177,0.006022241562499999
NA19317,NA19453,0.0499,0.00906725794117647,0.0048903884375000005
NA19317,NA19455,0.0422,0.009718816764705882,0.0080825296875
NA19317,NA19456,0.0426,0.008713506176470587,0.0041027728125
NA19317,NA19457,0.0474,0.0016014135294117647,0.0051158425
NA19317,NA19461,0.0435,0.008471771176470588,0.013112984375
NA19317,NA19462,0.0442,0.009056347058823529,0.0093450928125
NA19317,NA19463,0.0441,0.01017507882352941,0.0111058565625
NA19317,NA19466,0.0446,0.009881050882352941,0.0090242128125
NA19317,NA19467,0.0438,0.010819678529411764,0.01480070625
NA19317,NA19468,0.046,0.010983406470588234,0.0056320178125
NA19317,NA19469,0.0452,0.007471863823529413,0.007257427187499999
NA19317,NA19470,0.0461,0.0020070814705882354,0.0040016396875
NA19317,NA19471,0.046,0.0,0.0103466375
NA19317,NA19472,0.0438,0.002059204705882353,0.0103708334375
NA19317,NA19473,0.0396,0.008391617352941177,0.0097112484375
NA19317,NA19474,0.0438,0.008907506470588236,0.006412220937499999
NA19318,NA19319,0.0451,0.0011142897058823529,0.010634377187499999
NA19318,NA19321,0.0411,0.0017863758823529411,0.0071872440625
NA19318,NA19324,0.0448,0.0029306217647058824,0.00753277875
NA19318,NA19327,0.0385,0.0012860323529411766,0.0097741278125
NA19318,NA19328,0.0487,0.0009777876470588235,0.009333945
NA19318,NA19331,0.0458,0.008182617058823529,0.0241514503125
NA19318,NA19332,0.0448,0.0,0.008529271562500001
NA19318,NA19334,0.0448,0.008182617058823529,0.024015841875000003
NA19318,NA19338,0.0473,0.0014204070588235294,0.0182528265625
NA19318,NA19346,0.0503,0.0029515450000000003,0.0177332384375
NA19318,NA19347,0.0681,0.0,0.0432514046875
NA19318,NA19350,0.0432,0.0076908164705882355,0.0126519584375
NA19318,NA19351,0.0443,0.0013045173529411765,0.0074577193750000005
NA19318,NA19352,0.0796,0.0,0.0604190375
NA19318,NA19355,0.0419,0.0009063770588235294,0.0068055828125
NA19318,NA19359,0.0853,0.004419001176470589,0.070848465
NA19318,NA19360,0.0472,0.0010712388235294117,0.012300017187499998
NA19318,NA19371,0.0454,0.0026386102941176473,0.009148890937500001
NA19318,NA19372,0.047,0.0011349267647058822,0.007042668125
NA19318,NA19373,0.049,0.001958515294117647,0.01199404125
NA19318,NA19374,0.0505,0.001958515294117647,0.0058271484375000005
NA19318,NA19375,0.0476,0.0014448861764705884,0.007110685
NA19318,NA19376,0.0898,0.00990106,0.0935204078125
NA19318,NA19377,0.0458,0.0010869294117647058,0.009208065
NA19318,NA19379,0.0428,0.0018524194117647058,0.0170848571875
NA19318,NA19380,0.0469,0.002120645,0.01205788375
NA19318,NA19381,0.0443,0.0011960426470588234,0.0061829840625
NA19318,NA19382,0.0466,0.001393465,0.012949071875
NA19318,NA19383,0.0455,0.0011486526470588236,0.0077615778125
NA19318,NA19384,0.0555,0.0010530661764705882,0.0217425709375
NA19318,NA19385,0.0425,0.0076908164705882355,0.0064178049999999995
NA19318,NA19390,0.0452,0.0,0.0103232515625
NA19318,NA19391,0.0455,0.0011486526470588236,0.0108442309375
NA19318,NA19393,0.0439,0.0011931894117647058,0.0053196943750000005
NA19318,NA19394,0.0413,0.0019548599999999997,0.0060987309375
NA19318,NA19395,0.0465,0.002253418529411765,0.011602821562499999
NA19318,NA19396,0.0505,0.0009326935294117647,0.01278244625
NA19318,NA19397,0.0435,0.0,0.006023345
NA19318,NA19398,0.0475,0.0010712388235294117,0.011982341250000002
NA19318,NA19399,0.0474,0.008720532058823529,0.00879934375
NA19318,NA19401,0.0445,0.0,0.0097648471875
NA19318,NA19403,0.0397,0.0010697529411764707,0.0059224334375
NA19318,NA19404,0.0468,0.0,0.010150423124999999
NA19318,NA19428,0.0488,0.0,0.0124752834375
NA19318,NA19429,0.0437,0.0009414014705882353,0.0093847259375
NA19318,NA19430,0.0437,0.009181041764705883,0.00432051625
NA19318,NA19431,0.0445,0.0010712388235294117,0.003917725625
NA19318,NA19434,0.0445,0.0009224999999999999,0.005067018437499999
NA19318,NA19435,0.0413,0.009337220588235294,0.0043879709375
NA19318,NA19436,0.0478,0.0018129982352941177,0.0122562984375
NA19318,NA19437,0.0464,0.0014201326470588236,0.0065497834375
NA19318,NA19438,0.0427,0.0011486526470588236,0.0058267746875
NA19318,NA19439,0.0472,0.0022792882352941175,0.00975721125
NA19318,NA19440,0.0479,0.0010712388235294117,0.0090833978125
NA19318,NA19443,0.0443,0.0,0.0026030078125
NA19318,NA19444,0.042,0.007378319705882353,0.0063817381250000004
NA19318,NA19445,0.0425,0.0020933679411764706,0.0052200271875
NA19318,NA19446,0.0413,0.0032268452941176472,0.0092163984375
NA19318,NA19448,0.0449,0.0076908164705882355,0.0051699265625
NA19318,NA19449,0.0412,0.0021490535294117646,0.0067782681249999996
NA19318,NA19451,0.0455,0.0,0.0057391921875000005
NA19318,NA19452,0.0384,0.0,0.006593783125
NA19318,NA19453,0.0439,0.0018850664705882354,0.0058762409375
NA19318,NA19455,0.0444,0.0,0.005096821875000001
NA19318,NA19456,0.0483,0.0,0.008253538125
NA19318,NA19457,0.0514,0.000931634705882353,0.0068088853125000005
NA19318,NA19461,0.042,0.0,0.0078925084375
NA19318,NA19462,0.047,0.0008982641176470588,0.007997111875
